ID,Style,Artwork,Artist,Date,Link
80645,Abstract-Expressionism,Untitled (After Joan Miró),Sherrie Levine,1985,https://uploads4.wikiart.org/images/sherrie-levine/untitled-after-joan-mir-1985.jpg
80646,Abstract-Expressionism,Before the Storm,George Stefanescu,1985,https://uploads0.wikiart.org/images/george-stefanescu-ramnic/marina-at-the-black-sea.jpg
80647,Abstract-Expressionism,Burning Merit,Richard Hambleton,1985,https://uploads6.wikiart.org/images/richard-hambleton/burning-merit-1985.jpg
80648,Abstract-Expressionism,Untitled,Hannelore Baron,1985,https://uploads8.wikiart.org/images/hannelore-baron/untitled-1985.jpg
80649,Abstract-Expressionism,Spring in the Gulf,George Stefanescu,1985,https://uploads0.wikiart.org/images/george-stefanescu-ramnic/spring-in-the-gulf-1985.jpg
80650,Abstract-Expressionism,Untitled,Lee Bontecou,1985,https://uploads5.wikiart.org/images/lee-bontecou/untitled-1985.jpg
80651,Abstract-Expressionism,Spring,Alexander Bogen,1985,https://uploads4.wikiart.org/00323/images/alexander-bogen/spring-1985.jpg
80652,Abstract-Expressionism,Muse,Alexander Bogen,1985,https://uploads2.wikiart.org/00323/images/alexander-bogen/muse-1985.jpg
80653,Abstract-Expressionism,The Piano,Alexander Bogen,1985,https://uploads7.wikiart.org/00323/images/alexander-bogen/the-piano-1985.jpg
80654,Abstract-Expressionism,Composition in Red and Green,Alexander Bogen,1985,https://uploads8.wikiart.org/00323/images/alexander-bogen/composition-in-red-and-green-1985.jpg
80655,Abstract-Expressionism,Clown,Alexander Bogen,1985,https://uploads3.wikiart.org/00323/images/alexander-bogen/clown-1985.jpg
80656,Abstract-Expressionism,Ardoise,Raoul Ubac,XX cent.,https://uploads6.wikiart.org/images/raoul-ubac/ardoise.jpg
80657,Abstract-Expressionism,Composition 56,Raoul Ubac,XX cent.,https://uploads4.wikiart.org/images/raoul-ubac/composition-56.jpg
80658,Abstract-Expressionism,Composition,Raoul Ubac,XX cent.,https://uploads1.wikiart.org/images/raoul-ubac/composition.jpg
80659,Abstract-Expressionism,Composition,Raoul Ubac,XX cent.,https://uploads4.wikiart.org/images/raoul-ubac/composition(1).jpg
80660,Abstract-Expressionism,Crucifixion,Raoul Ubac,XX cent.,https://uploads1.wikiart.org/images/raoul-ubac/crucifixion.jpg
80661,Abstract-Expressionism,Eglise de Varengeville-sur-Mer,Raoul Ubac,XX cent.,https://uploads2.wikiart.org/images/raoul-ubac/eglise-de-varengeville-sur-mer.jpg
80662,Abstract-Expressionism,Eglise de Varengeville-sur-Mer,Raoul Ubac,XX cent.,https://uploads5.wikiart.org/images/raoul-ubac/eglise-de-varengeville-sur-mer(1).jpg
80663,Abstract-Expressionism,Le champ a l'arbre 1964,Raoul Ubac,XX cent.,https://uploads4.wikiart.org/images/raoul-ubac/le-champ-a-l-arbre-1964.jpg
80664,Abstract-Expressionism,Octobre,Raoul Ubac,XX cent.,https://uploads6.wikiart.org/images/raoul-ubac/octobre.jpg
80665,Abstract-Expressionism,"Untitled #2, from Quatre Lithographies",Willem de Kooning,1986,https://uploads6.wikiart.org/images/willem-de-kooning/untitled-2-from-quatre-lithographies.jpg
80666,Abstract-Expressionism,Phenomena Astral Tundra,Paul Jenkins,1985-1986,https://uploads2.wikiart.org/images/paul-jenkins/phenomena-astral-tundra-1986.jpg
80667,Abstract-Expressionism,Phenomena Cave of the Prism Winds Year,Paul Jenkins,1986,https://uploads3.wikiart.org/images/paul-jenkins/phenomena-cave-of-the-prism-winds-year.jpg
80668,Abstract-Expressionism,Captain's Watch,Helen Frankenthaler,1986,https://uploads1.wikiart.org/images/helen-frankenthaler/captain-s-watch-1986.jpg
80669,Abstract-Expressionism,"Untitled, from Michel Waldberg's Poèmes dans le ciel",Sam Francis,1986,https://uploads6.wikiart.org/images/sam-francis/untitled-from-michel-waldberg-s-po-mes-dans-le-ciel.jpg
80670,Abstract-Expressionism,King Corpse (SFS-288),Sam Francis,1986,https://uploads6.wikiart.org/images/sam-francis/king-corpse-sfs-288-1986.jpg
80671,Abstract-Expressionism,Coral Trails,Sam Francis,1986,https://uploads8.wikiart.org/images/sam-francis/coral-trails-1986.jpg
80672,Abstract-Expressionism,Untitled 040,Sam Francis,1986,https://uploads8.wikiart.org/images/sam-francis/untitled-040-1986.jpg
80673,Abstract-Expressionism,Beaudelaire,Sam Francis,1986,https://uploads7.wikiart.org/images/sam-francis/beaudelaire-1986.jpg
80674,Abstract-Expressionism,Edge of Burning Brush,Theodoros Stamos,1986,https://uploads4.wikiart.org/images/theodoros-stamos/edge-of-burning-brush-1986.jpg
80675,Abstract-Expressionism,Infinity Field (Torino Series #1),Theodoros Stamos,1986,https://uploads4.wikiart.org/images/theodoros-stamos/infinity-field-torino-series-1-1986.jpg
80676,Abstract-Expressionism,"Infinity Field, Torino Series #7",Theodoros Stamos,1986,https://uploads4.wikiart.org/images/theodoros-stamos/infinity-field-torino-series-7-1986.jpg
80677,Abstract-Expressionism,Harbinger,Helen Frankenthaler,1986,https://uploads4.wikiart.org/images/helen-frankenthaler/harbinger-1986.jpg
80678,Abstract-Expressionism,Untitled,Willem de Kooning,1986,https://uploads1.wikiart.org/images/willem-de-kooning/untitled-1986.jpg
80679,Abstract-Expressionism,Dromos,Dan Christensen,1986,https://uploads6.wikiart.org/images/dan-christensen/dromos-1986.jpg
80680,Abstract-Expressionism,Hypostasis,Vasile Dobrian,1986,https://uploads0.wikiart.org/images/vasile-dobrian/hypostasis-1986.jpg
80681,Abstract-Expressionism,Gadal 10.11.86,John Hoyland,1986,https://uploads2.wikiart.org/images/john-hoyland/gadal-10-11-86-1986.jpg
80682,Abstract-Expressionism,Quas (23.1.86),John Hoyland,1986,https://uploads0.wikiart.org/images/john-hoyland/1986-quas-23-1-86.jpg
80683,Abstract-Expressionism,"Untitled (Michel Waldberg: Poèmes dans le Ciel, SF315)",Sam Francis,1986,https://uploads1.wikiart.org/images/sam-francis/untitled-michel-waldberg-po-mes-dans-le-ciel-sf315-1986.jpg
80684,Abstract-Expressionism,Syllable in the Cosmos,Richard Pousette-Dart,1986,https://uploads1.wikiart.org/images/richard-pousette-dart/syllable-in-the-cosmos-1986.jpg
80685,Abstract-Expressionism,Harmony of Opposites,Victor Pasmore,1986,https://uploads1.wikiart.org/images/victor-pasmore/harmony-of-opposites-1986.jpg
80686,Abstract-Expressionism,The Cloud,Victor Pasmore,1986,https://uploads8.wikiart.org/images/victor-pasmore/the-cloud-1986.jpg
80687,Abstract-Expressionism,The Passion Flower,Victor Pasmore,1986,https://uploads8.wikiart.org/images/victor-pasmore/the-passion-flower-1986.jpg
80688,Abstract-Expressionism,Cave 126,Elaine de Kooning,1986,https://uploads1.wikiart.org/images/elaine-de-kooning/cave-126-1986.jpg
80689,Abstract-Expressionism,Magic Wall,Elaine de Kooning,1986,https://uploads3.wikiart.org/images/elaine-de-kooning/magic-wall-1986.jpg
80690,Abstract-Expressionism,Untitled,Esteban Vicente,1986,https://uploads8.wikiart.org/images/esteban-vicente/untitled-1986.jpg
80691,Abstract-Expressionism,Spreadout Ron Kitaj,Frank Bowling,1984-1986,https://uploads8.wikiart.org/images/frank-bowling/spreadout-ron-kitaj-1986.jpg
80692,Abstract-Expressionism,Hail Hailey,Sam Francis,1986,https://uploads7.wikiart.org/images/sam-francis/hail-hailey-1986.jpg
80693,Abstract-Expressionism,Untitled (SFP86-165),Sam Francis,1986,https://uploads5.wikiart.org/images/sam-francis/untitled-sfp86-165-1986.jpg
80694,Abstract-Expressionism,Polar Red,Sam Francis,1986,https://uploads0.wikiart.org/images/sam-francis/polar-red.jpg
80695,Abstract-Expressionism,Untitled (SF-315),Sam Francis,1986,https://uploads2.wikiart.org/images/sam-francis/untitled-sf-315-1986.jpg
80696,Abstract-Expressionism,Untitled,Sam Francis,1986,https://uploads4.wikiart.org/images/sam-francis/untitled-1986.jpg
80697,Abstract-Expressionism,It Is Very Hot Here,Walasse Ting,1986,https://uploads7.wikiart.org/images/walasse-ting/it-is-very-hot-here-1986.jpg
80698,Abstract-Expressionism,Blossom Out,Wu Guanzhong,1986,https://uploads8.wikiart.org/images/wu-guanzhong/blossom-out-1986.jpg
80699,Abstract-Expressionism,Fishes,Wu Guanzhong,1986,https://uploads3.wikiart.org/images/wu-guanzhong/fishes-1986.jpg
80700,Abstract-Expressionism,The Great Wall (I),Wu Guanzhong,1986,https://uploads4.wikiart.org/images/wu-guanzhong/the-great-wall-i-1986.jpg
80701,Abstract-Expressionism,New York 40,Aaron Siskind,1986,https://uploads0.wikiart.org/images/aaron-siskind/new-york-40-1986.jpg
80702,Abstract-Expressionism,Providence 92,Aaron Siskind,1986,https://uploads2.wikiart.org/images/aaron-siskind/providence-92-1986.jpg
80703,Abstract-Expressionism,Untitled #10,Hassel Smith,1986,https://uploads8.wikiart.org/images/hassel-smith/untitled-10-1986.jpg
80704,Abstract-Expressionism,Landscape,Huang Yongyu,1986,https://uploads6.wikiart.org/images/huang-yongyu/landscape-1986.jpg
80705,Abstract-Expressionism,Woolhara,Albert Irvin,1986,https://uploads5.wikiart.org/images/albert-irvin/woolhara-1986.jpg
80706,Abstract-Expressionism,City,Basil Beattie,1986,https://uploads2.wikiart.org/images/basil-beattie/city-1986.jpg
80707,Abstract-Expressionism,Summer Scroll #8 (Five Kinds of Hydra Trees),Brice Marden,1986,https://uploads2.wikiart.org/images/brice-marden/summer-scroll-8-five-kinds-of-hydra-trees-1986.jpg
80708,Abstract-Expressionism,Etchings to Rexroth #1,Brice Marden,1986,https://uploads0.wikiart.org/images/brice-marden/etchings-to-rexroth-1-1986.jpg
80709,Abstract-Expressionism,Summer Rain J-L-11,Conrad Marca-Relli,1986,https://uploads3.wikiart.org/images/conrad-marca-relli/summer-rain-j-l-11-1986.jpg
80710,Abstract-Expressionism,Composition,Moshe Kupferman,1986,https://uploads2.wikiart.org/images/moshe-kupferman/composition-1986.jpg
80711,Abstract-Expressionism,Untitled,Moshe Kupferman,1986,https://uploads8.wikiart.org/images/moshe-kupferman/untitled-1986.jpg
80712,Abstract-Expressionism,Light in Dark,Richards Ruben,1986,https://uploads3.wikiart.org/images/richards-ruben/light-in-dark-1986.jpg
80713,Abstract-Expressionism,The little Prince,George Stefanescu,1986,https://uploads8.wikiart.org/images/george-stefanescu-ramnic/the-little-prince-1986.jpg
80714,Abstract-Expressionism,Crucifixion,George Stefanescu,1986,https://uploads2.wikiart.org/images/george-stefanescu-ramnic/crucifixion-1986.jpg
80715,Abstract-Expressionism,Untitled from The Atelier Project,Lee Bontecou,1986,https://uploads3.wikiart.org/images/lee-bontecou/untitled-from-the-atelier-project-1986.jpg
80716,Abstract-Expressionism,Abstract Painting No.599,Gerhard Richter,1986,https://uploads7.wikiart.org/00283/images/gerhard-richter/abstract-painting-599-1986.jpg
80717,Abstract-Expressionism,Ölberg,Gerhard Richter,1986,https://uploads0.wikiart.org/00283/images/gerhard-richter/lberg-1986.jpg
80718,Abstract-Expressionism,Negev,Alexander Bogen,1986,https://uploads3.wikiart.org/00323/images/alexander-bogen/negev-1986.jpg
80719,Abstract-Expressionism,Untitled,Jane Frank,XX cent.,https://uploads7.wikiart.org/images/jane-frank/untitled.jpg
80720,Abstract-Expressionism,The Rape of Europa,Reuben Nakian,XX cent.,https://uploads2.wikiart.org/images/reuben-nakian/the-rape-of-europa.jpg
80721,Abstract-Expressionism,Untitled,Gerhard Richter,1987,https://uploads3.wikiart.org/images/gerhard-richter/untitled.jpg
80722,Abstract-Expressionism,Seeing the Moon on a Hot Summer Day,Helen Frankenthaler,1987,https://uploads3.wikiart.org/images/helen-frankenthaler/seeing-the-moon-on-a-hot-summer-day-1987.jpg
80723,Abstract-Expressionism,Untitled I (L. I 87),Sam Francis,1987,https://uploads4.wikiart.org/images/sam-francis/untitled-i-l-i-87-1987.jpg
80724,Abstract-Expressionism,Untitled 044,Sam Francis,1987,https://uploads8.wikiart.org/images/sam-francis/untitled-044-1987.jpg
80725,Abstract-Expressionism,Evergreen Licks,Sam Francis,1987,https://uploads2.wikiart.org/images/sam-francis/evergreen-licks-1987.jpg
80726,Abstract-Expressionism,Senza Titolo III,Sam Francis,1987,https://uploads3.wikiart.org/images/sam-francis/senza-titolo-iii-1987.jpg
80727,Abstract-Expressionism,Ibis,Sam Gilliam,1987,https://uploads0.wikiart.org/images/sam-gilliam/ibis-1987.jpg
80728,Abstract-Expressionism,"Mary, Mary",Helen Frankenthaler,1987,https://uploads4.wikiart.org/images/helen-frankenthaler/mary-mary-1987.jpg
80729,Abstract-Expressionism,Soho Dreams,Helen Frankenthaler,1987,https://uploads6.wikiart.org/images/helen-frankenthaler/soho-dreams-1987.jpg
80730,Abstract-Expressionism,Sunshine After Rain,Helen Frankenthaler,1987,https://uploads5.wikiart.org/images/helen-frankenthaler/sunshine-after-rain-1987.jpg
80731,Abstract-Expressionism,Blue Baleen,Dan Christensen,1987,https://uploads2.wikiart.org/images/dan-christensen/blue-baleen-1987.jpg
80732,Abstract-Expressionism,GTW-FD#6,Friedel Dzubas,1987,https://uploads7.wikiart.org/images/friedel-dzubas/gtw-fd-6-1987.jpg
80733,Abstract-Expressionism,Hope Distant,Friedel Dzubas,1987,https://uploads2.wikiart.org/images/friedel-dzubas/hope-distant-1987.jpg
80734,Abstract-Expressionism,Prapor,Horia Bernea,1987,https://uploads3.wikiart.org/images/horia-bernea/prapor-1987.jpg
80735,Abstract-Expressionism,Untitled,Joan Mitchell,1987,https://uploads6.wikiart.org/images/joan-mitchell/untitled-1987.jpg
80736,Abstract-Expressionism,Untitled #1,Sam Francis,1987,https://uploads6.wikiart.org/images/sam-francis/untitled-1-1987.jpg
80737,Abstract-Expressionism,Untitled,Sam Francis,1987,https://uploads4.wikiart.org/images/sam-francis/untitled-1987.jpg
80738,Abstract-Expressionism,Untitled,Sam Francis,1987,https://uploads7.wikiart.org/images/sam-francis/untitled-1987(1).jpg
80739,Abstract-Expressionism,Untitled (SF-297; L. L274),Sam Francis,1987,https://uploads0.wikiart.org/images/sam-francis/untitled-sf-297-l-l274-1987.jpg
80740,Abstract-Expressionism,Frontispice for Unwritten Love Poem,Geta Bratescu,1987,https://uploads6.wikiart.org/images/geta-bratescu/frontispice-for-unwritten-love-poem-1987.jpg
80741,Abstract-Expressionism,The Starry Night,Victor Pasmore,1987,https://uploads6.wikiart.org/images/victor-pasmore/the-starry-night-1987.jpg
80742,Abstract-Expressionism,Glass Wall,Elaine de Kooning,1987,https://uploads3.wikiart.org/images/elaine-de-kooning/glass-wall-1987.jpg
80743,Abstract-Expressionism,Diptych,Esteban Vicente,1987,https://uploads7.wikiart.org/images/esteban-vicente/diptych-1987.jpg
80744,Abstract-Expressionism,Beyond the End of the Century,Yayoi Kusama,1987,https://uploads8.wikiart.org/images/yayoi-kusama/beyond-the-end-of-the-century-1987.jpg
80745,Abstract-Expressionism,Untitled,Sam Francis,1987,https://uploads6.wikiart.org/images/sam-francis/untitled-1987-2.jpg
80746,Abstract-Expressionism,"Untitled Landscape, Bellport (No.257)",Arthur Pinajian,1987,https://uploads7.wikiart.org/images/arthur-pinajian/untitled-landscape-bellport-no-257-1987.jpg
80747,Abstract-Expressionism,The Duck IV,Richard Tuttle,1987,https://uploads1.wikiart.org/images/richard-tuttle/the-duck-iv-1987.jpg
80748,Abstract-Expressionism,Untitled,Hassel Smith,1987,https://uploads5.wikiart.org/images/hassel-smith/untitled-1987.jpg
80749,Abstract-Expressionism,Samurai No. 8,Jay DeFeo,1987,https://uploads6.wikiart.org/images/jay-defeo/samurai-no-8-1987.jpg
80750,Abstract-Expressionism,Colourful Lotus,Huang Yongyu,1987,https://uploads3.wikiart.org/images/huang-yongyu/colourful-lotus-1987.jpg
80751,Abstract-Expressionism,Alba,Albert Irvin,1987,https://uploads1.wikiart.org/images/albert-irvin/alba-1987.jpg
80752,Abstract-Expressionism,Buchanan,Albert Irvin,1987,https://uploads5.wikiart.org/images/albert-irvin/buchanan-1987.jpg
80753,Abstract-Expressionism,Red,Jose Guerrero,1987,https://uploads1.wikiart.org/images/jose-guerrero/red-1987.jpg
80754,Abstract-Expressionism,Yellow,Jose Guerrero,1987,https://uploads4.wikiart.org/images/jose-guerrero/yellow-1987.jpg
80755,Abstract-Expressionism,Untitled #2 (1947-1949),Myron Stout,XX cent.,https://uploads2.wikiart.org/images/myron-stout/untitled-2-1947-1949.jpg
80756,Abstract-Expressionism,"Paper Kite, Brown Hat and Red Vase",Taro Yamamoto,1987,https://uploads4.wikiart.org/images/taro-yamamoto/paper-kite-brown-hat-and-red-vase-1987.jpg
80757,Abstract-Expressionism,Figura informe,Rodolfo Arico,1987,https://uploads3.wikiart.org/images/rodolfo-arico/figura-informe-1987.jpg
80758,Abstract-Expressionism,Untitled,Aki Kuroda,1987,https://uploads3.wikiart.org/images/aki-kuroda/untitled-1987.jpg
80759,Abstract-Expressionism,"Two, But Not Two",Romare Bearden,1987,https://uploads5.wikiart.org/images/romare-bearden/two-but-not-two-1987.jpg
80760,Abstract-Expressionism,Claire Obscure,Paul Guiragossian,1987,https://uploads7.wikiart.org/images/paul-guiragossian/claire-obscure-1987.jpg
80761,Abstract-Expressionism,Ohne Titel (In Der Erde),Jurgen Partenheimer,1987,https://uploads8.wikiart.org/images/jurgen-partenheimer/ohne-titel-in-der-erde-1987.jpg
80762,Abstract-Expressionism,Déka 27,John Cage,1987,https://uploads4.wikiart.org/images/john-cage/d-ka-27-1987(1).jpg
80763,Abstract-Expressionism,Déka 28,John Cage,1987,https://uploads4.wikiart.org/images/john-cage/d-ka-28-1987(1).jpg
80764,Abstract-Expressionism,Banners: Red and Orange,Ulfert Wilke,XX cent.,https://uploads5.wikiart.org/images/ulfert-wilke/banners-red-and-orange.jpg
80765,Abstract-Expressionism,Untitled,Ulfert Wilke,XX cent.,https://uploads0.wikiart.org/images/ulfert-wilke/untitled.jpg
80766,Abstract-Expressionism,Untitled,Ulfert Wilke,XX cent.,https://uploads2.wikiart.org/images/ulfert-wilke/untitled-1.jpg
80767,Abstract-Expressionism,009,Ulfert Wilke,XX cent.,https://uploads4.wikiart.org/images/ulfert-wilke/009.jpg
80768,Abstract-Expressionism,Untitled,Hannelore Baron,1987,https://uploads8.wikiart.org/images/hannelore-baron/untitled-1987.jpg
80769,Abstract-Expressionism,Blue Elegy,Robert Motherwell,1987,https://uploads3.wikiart.org/images/robert-motherwell/blue-elegy-1987.jpg
80770,Abstract-Expressionism,Untitled,Manoucher Yektai,1987,https://uploads7.wikiart.org/00153/images/manoucher-yektai/big87-manouch-8-jpg.jpg
80771,Abstract-Expressionism,Untitled,Manoucher Yektai,1987,https://uploads8.wikiart.org/00153/images/manoucher-yektai/big87-manouch-45-jpg.jpg
80772,Abstract-Expressionism,Untitled,Manoucher Yektai,1987,https://uploads8.wikiart.org/00153/images/manoucher-yektai/big87-manouch-74-jpg.jpg
80773,Abstract-Expressionism,Untitled,Manoucher Yektai,1987,https://uploads8.wikiart.org/00153/images/manoucher-yektai/big87-manouch-76-jpg.jpg
80774,Abstract-Expressionism,Untitled,Behjat Sadr,1987,https://uploads0.wikiart.org/00299/images/behjat-sadr/p31-2000x1540.jpg
80775,Abstract-Expressionism,Red Wall,Alexander Bogen,1987,https://uploads6.wikiart.org/00323/images/alexander-bogen/red-wall-1987.jpg
